dataset,event_id,video_id,location,camera_id,label,video_path,annotation_path,start_frame,end_frame,num_frames,fps,width,height,duration_seconds,subject_id,depth_path,rgb_path,timestamp_path,accelerometer_path,annotation_format
Le2i,Home_02_v53,Le2i_Home_02_v53,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (53).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (53).txt,0,0,216,24.0,320,240,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v54,Le2i_Home_02_v54,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (54).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (54).txt,0,0,216,24.0,320,240,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v55,Le2i_Home_02_v55,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (55).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (55).txt,0,0,216,24.0,320,240,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v56,Le2i_Home_02_v56,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (56).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (56).txt,0,0,360,24.0,320,240,15.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v57,Le2i_Home_02_v57,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (57).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (57).txt,0,0,240,24.0,320,240,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v58,Le2i_Home_02_v58,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (58).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (58).txt,0,0,336,24.0,320,240,14.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v59,Le2i_Home_02_v59,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (59).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (59).txt,0,0,216,24.0,320,240,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v60,Le2i_Home_02_v60,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (60).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (60).txt,0,0,312,24.0,320,240,13.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Lecture_room_v1,Le2i_Lecture_room_v1,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (1).avi,UNKNOWN,UNKNOWN,UNKNOWN,285,25.0,320,240,11.4,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v10,Le2i_Lecture_room_v10,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (10).avi,UNKNOWN,UNKNOWN,UNKNOWN,493,25.0,320,240,19.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v11,Le2i_Lecture_room_v11,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (11).avi,UNKNOWN,UNKNOWN,UNKNOWN,363,25.0,320,240,14.52,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v12,Le2i_Lecture_room_v12,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (12).avi,UNKNOWN,UNKNOWN,UNKNOWN,675,25.0,320,240,27.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v13,Le2i_Lecture_room_v13,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (13).avi,UNKNOWN,UNKNOWN,UNKNOWN,415,25.0,320,240,16.6,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v14,Le2i_Lecture_room_v14,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (14).avi,UNKNOWN,UNKNOWN,UNKNOWN,428,25.0,320,240,17.12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v15,Le2i_Lecture_room_v15,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (15).avi,UNKNOWN,UNKNOWN,UNKNOWN,593,25.0,320,240,23.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v16,Le2i_Lecture_room_v16,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (16).avi,UNKNOWN,UNKNOWN,UNKNOWN,870,25.0,320,240,34.8,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v17,Le2i_Lecture_room_v17,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (17).avi,UNKNOWN,UNKNOWN,UNKNOWN,506,25.0,320,240,20.24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v18,Le2i_Lecture_room_v18,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (18).avi,UNKNOWN,UNKNOWN,UNKNOWN,1052,25.0,320,240,42.08,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v19,Le2i_Lecture_room_v19,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (19).avi,UNKNOWN,UNKNOWN,UNKNOWN,818,25.0,320,240,32.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v2,Le2i_Lecture_room_v2,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (2).avi,UNKNOWN,UNKNOWN,UNKNOWN,506,25.0,320,240,20.24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v20,Le2i_Lecture_room_v20,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (20).avi,UNKNOWN,UNKNOWN,UNKNOWN,298,25.0,320,240,11.92,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v21,Le2i_Lecture_room_v21,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (21).avi,UNKNOWN,UNKNOWN,UNKNOWN,1130,25.0,320,240,45.2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v22,Le2i_Lecture_room_v22,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (22).avi,UNKNOWN,UNKNOWN,UNKNOWN,987,25.0,320,240,39.48,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v23,Le2i_Lecture_room_v23,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (23).avi,UNKNOWN,UNKNOWN,UNKNOWN,675,25.0,320,240,27.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v24,Le2i_Lecture_room_v24,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (24).avi,UNKNOWN,UNKNOWN,UNKNOWN,1442,25.0,320,240,57.68,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v25,Le2i_Lecture_room_v25,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (25).avi,UNKNOWN,UNKNOWN,UNKNOWN,376,25.0,320,240,15.04,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v26,Le2i_Lecture_room_v26,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (26).avi,UNKNOWN,UNKNOWN,UNKNOWN,1429,25.0,320,240,57.16,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v27,Le2i_Lecture_room_v27,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (27).avi,UNKNOWN,UNKNOWN,UNKNOWN,259,25.0,320,240,10.36,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v3,Le2i_Lecture_room_v3,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (3).avi,UNKNOWN,UNKNOWN,UNKNOWN,623,25.0,320,240,24.92,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v4,Le2i_Lecture_room_v4,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (4).avi,UNKNOWN,UNKNOWN,UNKNOWN,402,25.0,320,240,16.08,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v5,Le2i_Lecture_room_v5,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (5).avi,UNKNOWN,UNKNOWN,UNKNOWN,389,25.0,320,240,15.56,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v6,Le2i_Lecture_room_v6,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (6).avi,UNKNOWN,UNKNOWN,UNKNOWN,285,25.0,320,240,11.4,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v7,Le2i_Lecture_room_v7,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (7).avi,UNKNOWN,UNKNOWN,UNKNOWN,337,25.0,320,240,13.48,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v8,Le2i_Lecture_room_v8,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (8).avi,UNKNOWN,UNKNOWN,UNKNOWN,722,25.0,320,240,28.88,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Lecture_room_v9,Le2i_Lecture_room_v9,Lecture_room,Lecture_room_cam0,UNKNOWN,Le2i/data/Lecture_room/Lecture room/video (9).avi,UNKNOWN,UNKNOWN,UNKNOWN,935,25.0,320,240,37.4,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v1,Le2i_Office_v1,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (1).avi,UNKNOWN,UNKNOWN,UNKNOWN,415,25.0,320,240,16.6,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v10,Le2i_Office_v10,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (10).avi,UNKNOWN,UNKNOWN,UNKNOWN,269,25.0,320,240,10.76,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v11,Le2i_Office_v11,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (11).avi,UNKNOWN,UNKNOWN,UNKNOWN,193,25.0,320,240,7.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v12,Le2i_Office_v12,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (12).avi,UNKNOWN,UNKNOWN,UNKNOWN,298,25.0,320,240,11.92,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v13,Le2i_Office_v13,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (13).avi,UNKNOWN,UNKNOWN,UNKNOWN,792,25.0,320,240,31.68,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v14,Le2i_Office_v14,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (14).avi,UNKNOWN,UNKNOWN,UNKNOWN,173,25.0,320,240,6.92,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v15,Le2i_Office_v15,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (15).avi,UNKNOWN,UNKNOWN,UNKNOWN,318,25.0,320,240,12.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v16,Le2i_Office_v16,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (16).avi,UNKNOWN,UNKNOWN,UNKNOWN,428,25.0,320,240,17.12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v17,Le2i_Office_v17,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (17).avi,UNKNOWN,UNKNOWN,UNKNOWN,217,25.0,320,240,8.68,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v18,Le2i_Office_v18,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (18).avi,UNKNOWN,UNKNOWN,UNKNOWN,766,25.0,320,240,30.64,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v19,Le2i_Office_v19,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (19).avi,UNKNOWN,UNKNOWN,UNKNOWN,329,25.0,320,240,13.16,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v2,Le2i_Office_v2,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (2).avi,UNKNOWN,UNKNOWN,UNKNOWN,259,25.0,320,240,10.36,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v20,Le2i_Office_v20,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (20).avi,UNKNOWN,UNKNOWN,UNKNOWN,532,25.0,320,240,21.28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v21,Le2i_Office_v21,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (21).avi,UNKNOWN,UNKNOWN,UNKNOWN,428,25.0,320,240,17.12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v22,Le2i_Office_v22,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (22).avi,UNKNOWN,UNKNOWN,UNKNOWN,221,25.0,320,240,8.84,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v23,Le2i_Office_v23,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (23).avi,UNKNOWN,UNKNOWN,UNKNOWN,1146,25.0,320,240,45.84,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v24,Le2i_Office_v24,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (24).avi,UNKNOWN,UNKNOWN,UNKNOWN,829,25.0,320,240,33.16,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v25,Le2i_Office_v25,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (25).avi,UNKNOWN,UNKNOWN,UNKNOWN,988,25.0,320,240,39.52,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v26,Le2i_Office_v26,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (26).avi,UNKNOWN,UNKNOWN,UNKNOWN,499,25.0,320,240,19.96,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v27,Le2i_Office_v27,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (27).avi,UNKNOWN,UNKNOWN,UNKNOWN,811,25.0,320,240,32.44,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v28,Le2i_Office_v28,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (28).avi,UNKNOWN,UNKNOWN,UNKNOWN,505,25.0,320,240,20.2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v29,Le2i_Office_v29,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (29).avi,UNKNOWN,UNKNOWN,UNKNOWN,1221,25.0,320,240,48.84,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v3,Le2i_Office_v3,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (3).avi,UNKNOWN,UNKNOWN,UNKNOWN,467,25.0,320,240,18.68,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v30,Le2i_Office_v30,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (30).avi,UNKNOWN,UNKNOWN,UNKNOWN,1247,25.0,320,240,49.88,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v31,Le2i_Office_v31,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (31).avi,UNKNOWN,UNKNOWN,UNKNOWN,203,25.0,320,240,8.12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v32,Le2i_Office_v32,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (32).avi,UNKNOWN,UNKNOWN,UNKNOWN,544,25.0,320,240,21.76,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v33,Le2i_Office_v33,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (33).avi,UNKNOWN,UNKNOWN,UNKNOWN,639,25.0,320,240,25.56,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v4,Le2i_Office_v4,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (4).avi,UNKNOWN,UNKNOWN,UNKNOWN,320,25.0,320,240,12.8,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v5,Le2i_Office_v5,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (5).avi,UNKNOWN,UNKNOWN,UNKNOWN,238,25.0,320,240,9.52,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v6,Le2i_Office_v6,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (6).avi,UNKNOWN,UNKNOWN,UNKNOWN,415,25.0,320,240,16.6,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v7,Le2i_Office_v7,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (7).avi,UNKNOWN,UNKNOWN,UNKNOWN,217,25.0,320,240,8.68,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v8,Le2i_Office_v8,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (8).avi,UNKNOWN,UNKNOWN,UNKNOWN,419,25.0,320,240,16.76,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Le2i,Office_v9,Le2i_Office_v9,Office,Office_cam0,UNKNOWN,Le2i/data/Office/Office/video (9).avi,UNKNOWN,UNKNOWN,UNKNOWN,206,25.0,320,240,8.24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute01,MultiCamera_chute01_cam1,Lab,cam1,FALL,dataset/dataset/chute01/cam1.avi,UNKNOWN,UNKNOWN,UNKNOWN,1562,25.0,720,480,62.48,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute01,MultiCamera_chute01_cam2,Lab,cam2,FALL,dataset/dataset/chute01/cam2.avi,UNKNOWN,UNKNOWN,UNKNOWN,1562,25.0,720,480,62.48,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute01,MultiCamera_chute01_cam3,Lab,cam3,FALL,dataset/dataset/chute01/cam3.avi,UNKNOWN,UNKNOWN,UNKNOWN,1567,25.0,720,480,62.68,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute01,MultiCamera_chute01_cam4,Lab,cam4,FALL,dataset/dataset/chute01/cam4.avi,UNKNOWN,UNKNOWN,UNKNOWN,1563,25.0,720,480,62.52,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute01,MultiCamera_chute01_cam5,Lab,cam5,FALL,dataset/dataset/chute01/cam5.avi,UNKNOWN,UNKNOWN,UNKNOWN,1582,25.0,720,480,63.28,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute01,MultiCamera_chute01_cam6,Lab,cam6,FALL,dataset/dataset/chute01/cam6.avi,UNKNOWN,UNKNOWN,UNKNOWN,1565,25.0,720,480,62.6,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute01,MultiCamera_chute01_cam7,Lab,cam7,FALL,dataset/dataset/chute01/cam7.avi,UNKNOWN,UNKNOWN,UNKNOWN,1565,25.0,720,480,62.6,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute01,MultiCamera_chute01_cam8,Lab,cam8,FALL,dataset/dataset/chute01/cam8.avi,UNKNOWN,UNKNOWN,UNKNOWN,1559,25.0,720,480,62.36,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute02,MultiCamera_chute02_cam1,Lab,cam1,FALL,dataset/dataset/chute02/cam1.avi,UNKNOWN,UNKNOWN,UNKNOWN,831,25.0,720,480,33.24,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute02,MultiCamera_chute02_cam2,Lab,cam2,FALL,dataset/dataset/chute02/cam2.avi,UNKNOWN,UNKNOWN,UNKNOWN,846,25.0,720,480,33.84,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute02,MultiCamera_chute02_cam3,Lab,cam3,FALL,dataset/dataset/chute02/cam3.avi,UNKNOWN,UNKNOWN,UNKNOWN,806,25.0,720,480,32.24,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute02,MultiCamera_chute02_cam4,Lab,cam4,FALL,dataset/dataset/chute02/cam4.avi,UNKNOWN,UNKNOWN,UNKNOWN,822,25.0,720,480,32.88,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute02,MultiCamera_chute02_cam5,Lab,cam5,FALL,dataset/dataset/chute02/cam5.avi,UNKNOWN,UNKNOWN,UNKNOWN,824,25.0,720,480,32.96,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute02,MultiCamera_chute02_cam6,Lab,cam6,FALL,dataset/dataset/chute02/cam6.avi,UNKNOWN,UNKNOWN,UNKNOWN,839,25.0,720,480,33.56,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute02,MultiCamera_chute02_cam7,Lab,cam7,FALL,dataset/dataset/chute02/cam7.avi,UNKNOWN,UNKNOWN,UNKNOWN,839,25.0,720,480,33.56,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute02,MultiCamera_chute02_cam8,Lab,cam8,FALL,dataset/dataset/chute02/cam8.avi,UNKNOWN,UNKNOWN,UNKNOWN,812,25.0,720,480,32.48,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute03,MultiCamera_chute03_cam1,Lab,cam1,FALL,dataset/dataset/chute03/cam1.avi,UNKNOWN,UNKNOWN,UNKNOWN,939,25.0,720,480,37.56,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute03,MultiCamera_chute03_cam2,Lab,cam2,FALL,dataset/dataset/chute03/cam2.avi,UNKNOWN,UNKNOWN,UNKNOWN,943,25.0,720,480,37.72,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute03,MultiCamera_chute03_cam3,Lab,cam3,FALL,dataset/dataset/chute03/cam3.avi,UNKNOWN,UNKNOWN,UNKNOWN,935,25.0,720,480,37.4,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute03,MultiCamera_chute03_cam4,Lab,cam4,FALL,dataset/dataset/chute03/cam4.avi,UNKNOWN,UNKNOWN,UNKNOWN,943,25.0,720,480,37.72,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
MultiCamera,chute03,MultiCamera_chute03_cam5,Lab,cam5,FALL,dataset/dataset/chute03/cam5.avi,UNKNOWN,UNKNOWN,UNKNOWN,962,25.0,720,480,38.48,subject_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
